date_found,source_batch,track,pathway,category,item_name,price_aud,gpu_model,vram_gb,unified_memory_gb,ram_gb,cpu_model,condition,retailer,url,au_stock_confirmed,verification_status,status,notes
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,UNKNOWN,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,"MSI Vector 16 HX AI RTX 5080 from Mwave at A$4,299",4299,RTX 5080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,Lenovo Legion Pro 7i RTX 4090 certified refurb,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-10,ChatGPT-Export,1,1A,Laptop,"My previous search focused mainly on 16GB+ VRAM laptops, especially",UNKNOWN,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ea1df35b-7731-45e8-a2c6-26d792d72878.
2026-05-10,ChatGPT-Export,1,1A,Laptop,refurbished,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 498ddc74-7d7b-4040-87eb-1f90a0e0e7ab.
2026-05-10,ChatGPT-Export,1,1A,Laptop,used,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 498ddc74-7d7b-4040-87eb-1f90a0e0e7ab.
2026-05-10,ChatGPT-Export,1,1A,Laptop,open box,UNKNOWN,RTX 4080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 498ddc74-7d7b-4040-87eb-1f90a0e0e7ab.
2026-05-10,ChatGPT-Export,1,1A,Laptop,Search approach,UNKNOWN,RTX 4090,16,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message a675b97f-c0d8-4103-b731-1e29f3a730a0.
2026-05-10,ChatGPT-Export,1,1A,Laptop,"24 GB+ RTX 5090, Quadro 5000/6000 Ada (24+ GB) Typically >AU$8k (e.g. Legion 9i 18″ RTX 5090 24 GB ~AU$9,999",8,RTX 5090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,"16 GB RTX 4090, RTX 3080 Ti/5080, RTX 5000 Ada (16 GB) ~AU$3k–5k (e.g. Razer Blade 18 RTX 4090 16 GB at ~$4,789",3,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,"12 GB RTX 4080, RTX 4070 Ti/5070 Ti (12 GB) Often still ~AU$4–5k (e.g. Asus Scar 18 RTX 4080 12 GB at ~$5,199",4,RTX 4080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3,RTX 3070,12,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,4 HP Omen 17 (2022),UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,1,1A,Laptop,9 Alienware m18 R2 (2024),UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,"RTX 4090 (16 GB) i9‑13th, 32 GB, 1 TB, 17.3″ QHD 240 Hz 2y (Infinity) Medium (new brand) B Benchmark (expensive)",UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,1,1A,Laptop,"Used import deals (legit or not): E.g. Lenovo Legion Pro 7i (RTX 4090) from UK @AU$3,855",3855,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 7ff32ee5-558f-4442-bd72-2e29b8337911.
2026-05-10,ChatGPT-Export,1,1A,Laptop,"16GB VRAM RTX 4090 / 5080 / 3080 Ti laptops around A$3,000–$5,000",3000,RTX 4090,16,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,1. Razer Blade 18,4789,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,2. Lenovo Legion Pro 7i,3599,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MikePC sale,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,3. HP Omen 17,3500,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,4. ASUS ROG Strix Scar 17 X3D,4899,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,5. MSI Raider GE78 HX,3500,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,6. ASUS ROG Zephyrus Duo 16,3000,RTX 4080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,7. Alienware m18 / x17 / m17,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Dell AU,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,8. Any directly equivalent,4500,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,Lenovo Legion 9i,9999,RTX 5090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,ASUS Scar 18,5199,RTX 4080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 31e259fd-b44b-4897-a9e0-40057033940f.
2026-05-10,ChatGPT-Export,1,1A,Laptop,"In summary, the Razer Blade 18 (",3600,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Deep Research Error (6a002701-3fb8-83ec-b3ef-af4e51f8c75f); message e526a9fd-5c87-4fa1-97ac-527dbc442c0a.
2026-05-10,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,"AU$6,497.70",6497.7,RTX 5080,UNKNOWN,UNKNOWN,64,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Deep Research Error (6a002701-3fb8-83ec-b3ef-af4e51f8c75f); message 90f62564-6763-4d32-8e00-d11a852dbb9d.
2026-05-10,ChatGPT-Export,1,1A,Laptop,Do not buy this from Fishpond yet.,UNKNOWN,RTX 5080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fishpond yet,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Deep Research Error (6a002701-3fb8-83ec-b3ef-af4e51f8c75f); message 90f62564-6763-4d32-8e00-d11a852dbb9d.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase1-Missed — Alienware m18 / Area-51 RTX 4090 16GB,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,Phase1-Missed — RTX 3090 24GB refurb tower builds,UNKNOWN,RTX 3090,24,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,Phase1-Missed — RTX 4080 SUPER desktop prebuilts,UNKNOWN,RTX 4080 SUPER,16,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase2-New — RTX 5080 Laptop 16GB variants,UNKNOWN,RTX 5080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase2-New — RTX 5090 Laptop 24GB workstation/gaming laptops,UNKNOWN,RTX 5090,24,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,Phase2-New — RTX 5000 Ada 16GB mobile workstations,UNKNOWN,RTX 5000 Ada,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase2-New — Radeon RX 7900M 16GB laptops,UNKNOWN,Radeon RX 7900M,16,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase2-New — RTX 3080 Ti 16GB laptops,UNKNOWN,RTX 3080 Ti,16,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase2-New — RTX 4080 12GB laptops,3,RTX 4080,12,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,Phase2-New — RTX 5070 Ti 12GB laptops,UNKNOWN,RTX 5070 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,Phase2-New — RTX 4000 Ada 12GB mobile workstations,UNKNOWN,RTX 4000 Ada,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,Phase2-New — RTX 3500 Ada 12GB mobile workstations,UNKNOWN,RTX 3500 Ada,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,RTX 3090 24GB refurb desktops,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,RTX 3080 Ti 16GB laptops,UNKNOWN,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,RTX 5000 Ada 16GB workstations,UNKNOWN,RTX 5000 Ada,16,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,RTX 4090 laptops,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,RTX 3090 refurb GPUs,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,RTX 5090 Laptop 24GB,UNKNOWN,RTX 5090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1.5,UNKNOWN,Desktop,"{""candidate"":""",UNKNOWN,RTX 3090,24,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,"{""candidate"":""",UNKNOWN,RTX 3080 Ti,16,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,"{""candidate"":""",UNKNOWN,RTX 5000 Ada,16,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-14,ChatGPT-Export,1,1A,Laptop,"{""candidate"":""",UNKNOWN,RTX 5080,16,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Cross-Platform Opportunity Discovery (6a056fb0-9aa0-83ec-bdaa-78b01136fb48); message e899212b-c90e-48fc-b18d-8ec0dc9c3a3b.
2026-05-15,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Repomix Project Log Structure (6a06510f-4668-83ec-8aad-4008918f78d6); message ecff3499-42bd-4852-b5a9-895b52289144.
2026-05-15,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,Track used,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Repomix Project Log Structure (6a06510f-4668-83ec-8aad-4008918f78d6); message ecff3499-42bd-4852-b5a9-895b52289144.
2026-05-16,ChatGPT-Export,1,1A,Laptop,"product[""turn0product0"",""Refurbished MSI Raider 18HX AI A2XWIG",UNKNOWN,RTX 5080,16,UNKNOWN,64,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: AI Laptop Assessment (6a0859a1-3534-83ec-b8b2-61e59bed9a5f); message 7bb1e439-eaad-437f-ba2c-c604f8aad5d4.
